year,age,survivors
2050,31,98032
2050,32,97899
2050,33,97762
2050,34,97622
2050,35,97480
2050,36,97333
2050,37,97184
2050,38,97033
2050,39,96883
2050,40,96733
2050,41,96583
2050,42,96434
2050,43,96283
2050,44,96130
2050,45,95974
2050,46,95814
2050,47,95648
2050,48,95473
2050,49,95284
2050,50,95077
2050,51,94849
2050,52,94601
2050,53,94331
2050,54,94040
2050,55,93727
2050,56,93391
2050,57,93030
2050,58,92645
2050,59,92240
2050,60,91816
2050,61,91372
2050,62,90905
2050,63,90407
2050,64,89865
2050,65,89271
2050,66,88617
2050,67,87901
2050,68,87132
2050,69,86320
2050,70,85472
2050,71,84583
2050,72,83641
2050,73,82634
2050,74,81552
2050,75,80380
2050,76,79097
2050,77,77688
2050,78,76166
2050,79,74546
2050,80,72830
2050,81,71009
2050,82,69046
2050,83,66878
2050,84,64436
2050,85,61679
2050,86,58611
2050,87,55267
2050,88,51702
2050,89,47976
2050,90,44146
2050,91,40264
2050,92,36376
2050,93,32523
2050,94,28748
2050,95,25090
2050,96,21623
2050,97,18407
2050,98,15488
2050,99,12895
2050,100,10635
2050,101,8686
2050,102,7020
2050,103,5612
2050,104,4434
2050,105,3460
2050,106,2665
2050,107,2024
2050,108,1515
2050,109,1116
2050,110,809
2050,111,576
2050,112,402
2050,113,275
2050,114,184
2050,115,121
2050,116,77
2050,117,48
2050,118,29
2050,119,17
2051,0,100000
2051,1,99636
2051,2,99608
2051,3,99592
2051,4,99580
2051,5,99570
2051,6,99561
2051,7,99553
2051,8,99545
2051,9,99538
2051,10,99532
2051,11,99527
2051,12,99522
2051,13,99515
2051,14,99501
2051,15,99480
2051,16,99450
2051,17,99411
2051,18,99363
2051,19,99306
2051,20,99239
2051,21,99162
2051,22,99075
2051,23,98980
2051,24,98879
2051,25,98773
2051,26,98663
2051,27,98548
2051,28,98429
2051,29,98307
2051,30,98180
2051,31,98051
2051,32,97918
2051,33,97783
2051,34,97644
2051,35,97502
2051,36,97357
2051,37,97209
2051,38,97060
2051,39,96910
2051,40,96761
2051,41,96613
2051,42,96465
2051,43,96315
2051,44,96163
2051,45,96008
2051,46,95850
2051,47,95686
2051,48,95512
2051,49,95325
2051,50,95119
2051,51,94893
2051,52,94647
2051,53,94379
2051,54,94090
2051,55,93780
2051,56,93446
2051,57,93088
2051,58,92707
2051,59,92305
2051,60,91884
2051,61,91444
2051,62,90982
2051,63,90487
2051,64,89950
2051,65,89360
2051,66,88710
2051,67,87998
2051,68,87232
2051,69,86425
2051,70,85581
2051,71,84696
2051,72,83758
2051,73,82756
2051,74,81678
2051,75,80512
2051,76,79233
2051,77,77830
2051,78,76313
2051,79,74699
2051,80,72988
2051,81,71173
2051,82,69216
2051,83,67054
2051,84,64617
2051,85,61865
2051,86,58801
2051,87,55460
2051,88,51896
2051,89,48171
2051,90,44340
2051,91,40456
2051,92,36564
2051,93,32706
2051,94,28924
2051,95,25258
2051,96,21780
2051,97,18553
2051,98,15622
2051,99,13015
2051,100,10743
2051,101,8781
2051,102,7103
2051,103,5683
2051,104,4494
2051,105,3511
2051,106,2707
2051,107,2058
2051,108,1542
2051,109,1138
2051,110,826
2051,111,588
2051,112,412
2051,113,282
2051,114,189
2051,115,124
2051,116,79
2051,117,49
2051,118,30
2051,119,18
2052,0,100000
2052,1,99642
2052,2,99615
2052,3,99598
2052,4,99586
2052,5,99577
2052,6,99568
2052,7,99560
2052,8,99552
2052,9,99545
2052,10,99540
2052,11,99535
2052,12,99530
2052,13,99522
2052,14,99509
2052,15,99488
2052,16,99458
2052,17,99420
2052,18,99372
2052,19,99315
2052,20,99248
2052,21,99172
2052,22,99086
2052,23,98992
2052,24,98891
2052,25,98786
2052,26,98677
2052,27,98563
2052,28,98445
2052,29,98323
2052,30,98198
2052,31,98069
2052,32,97938
2052,33,97803
2052,34,97665
2052,35,97525
2052,36,97381
2052,37,97234
2052,38,97085
2052,39,96937
2052,40,96789
2052,41,96643
2052,42,96495
2052,43,96347
2052,44,96196
2052,45,96043
2052,46,95886
2052,47,95723
2052,48,95551
2052,49,95365
2052,50,95161
2052,51,94937
2052,52,94692
2052,53,94427
2052,54,94140
2052,55,93832
2052,56,93501
2052,57,93146
2052,58,92767
2052,59,92369
2052,60,91952
2052,61,91516
2052,62,91057
2052,63,90567
2052,64,90034
2052,65,89448
2052,66,88802
2052,67,88094
2052,68,87332
2052,69,86528
2052,70,85688
2052,71,84808
2052,72,83874
2052,73,82877
2052,74,81804
2052,75,80642
2052,76,79369
2052,77,77971
2052,78,76459
2052,79,74851
2052,80,73146
2052,81,71336
2052,82,69385
2052,83,67229
2052,84,64797
2052,85,62050
2052,86,58989
2052,87,55651
2052,88,52089
2052,89,48364
2052,90,44533
2052,91,40647
2052,92,36751
2052,93,32889
2052,94,29100
2052,95,25425
2052,96,21937
2052,97,18699
2052,98,15756
2052,99,13136
2052,100,10851
2052,101,8876
2052,102,7186
2052,103,5755
2052,104,4555
2052,105,3562
2052,106,2749
2052,107,2093
2052,108,1570
2052,109,1160
2052,110,843
2052,111,601
2052,112,421
2052,113,289
2052,114,194
2052,115,128
2052,116,82
2052,117,51
2052,118,31
2052,119,18
2053,0,100000
2053,1,99648
2053,2,99621
2053,3,99605
2053,4,99593
2053,5,99584
2053,6,99575
2053,7,99567
2053,8,99559
2053,9,99552
2053,10,99547
2053,11,99542
2053,12,99537
2053,13,99530
2053,14,99517
2053,15,99496
2053,16,99466
2053,17,99428
2053,18,99381
2053,19,99324
2053,20,99258
2053,21,99182
2053,22,99097
2053,23,99003
2053,24,98904
2053,25,98799
2053,26,98690
2053,27,98577
2053,28,98460
2053,29,98340
2053,30,98215
2053,31,98087
2053,32,97957
2053,33,97823
2053,34,97687
2053,35,97547
2053,36,97404
2053,37,97258
2053,38,97111
2053,39,96964
2053,40,96817
2053,41,96672
2053,42,96525
2053,43,96378
2053,44,96229
2053,45,96077
2053,46,95921
2053,47,95760
2053,48,95589
2053,49,95405
2053,50,95203
2053,51,94980
2053,52,94738
2053,53,94474
2053,54,94189
2053,55,93884
2053,56,93556
2053,57,93203
2053,58,92827
2053,59,92432
2053,60,92019
2053,61,91587
2053,62,91132
2053,63,90646
2053,64,90117
2053,65,89535
2053,66,88893
2053,67,88189
2053,68,87431
2053,69,86631
2053,70,85795
2053,71,84918
2053,72,83989
2053,73,82996
2053,74,81928
2053,75,80772
2053,76,79503
2053,77,78111
2053,78,76604
2053,79,75001
2053,80,73302
2053,81,71498
2053,82,69553
2053,83,67402
2053,84,64976
2053,85,62233
2053,86,59176
2053,87,55841
2053,88,52281
2053,89,48556
2053,90,44725
2053,91,40836
2053,92,36937
2053,93,33070
2053,94,29275
2053,95,25592
2053,96,22094
2053,97,18844
2053,98,15889
2053,99,13257
2053,100,10959
2053,101,8972
2053,102,7270
2053,103,5827
2053,104,4617
2053,105,3613
2053,106,2792
2053,107,2128
2053,108,1598
2053,109,1182
2053,110,860
2053,111,614
2053,112,431
2053,113,296
2053,114,200
2053,115,131
2053,116,84
2053,117,53
2053,118,32
2053,119,19
2054,0,100000
2054,1,99653
2054,2,99627
2054,3,99611
2054,4,99599
2054,5,99590
2054,6,99582
2054,7,99573
2054,8,99566
2054,9,99559
2054,10,99554
2054,11,99549
2054,12,99545
2054,13,99537
2054,14,99524
2054,15,99504
2054,16,99474
2054,17,99436
2054,18,99390
2054,19,99333
2054,20,99268
2054,21,99192
2054,22,99107
2054,23,99015
2054,24,98916
2054,25,98812
2054,26,98704
2054,27,98592
2054,28,98476
2054,29,98356
2054,30,98232
2054,31,98105
2054,32,97976
2054,33,97843
2054,34,97708
2054,35,97569
2054,36,97427
2054,37,97283
2054,38,97136
2054,39,96990
2054,40,96845
2054,41,96700
2054,42,96555
2054,43,96409
2054,44,96261
2054,45,96110
2054,46,95956
2054,47,95796
2054,48,95627
2054,49,95444
2054,50,95244
2054,51,95023
2054,52,94782
2054,53,94521
2054,54,94238
2054,55,93935
2054,56,93609
2054,57,93259
2054,58,92887
2054,59,92495
2054,60,92085
2054,61,91657
2054,62,91206
2054,63,90724
2054,64,90199
2054,65,89622
2054,66,88983
2054,67,88283
2054,68,87529
2054,69,86732
2054,70,85901
2054,71,85028
2054,72,84103
2054,73,83115
2054,74,82051
2054,75,80900
2054,76,79636
2054,77,78249
2054,78,76748
2054,79,75151
2054,80,73457
2054,81,71659
2054,82,69719
2054,83,67575
2054,84,65153
2054,85,62415
2054,86,59362
2054,87,56029
2054,88,52471
2054,89,48748
2054,90,44915
2054,91,41025
2054,92,37123
2054,93,33251
2054,94,29449
2054,95,25758
2054,96,22251
2054,97,18990
2054,98,16022
2054,99,13378
2054,100,11067
2054,101,9068
2054,102,7353
2054,103,5899
2054,104,4678
2054,105,3665
2054,106,2835
2054,107,2163
2054,108,1626
2054,109,1204
2054,110,877
2054,111,628
2054,112,441
2054,113,304
2054,114,205
2054,115,135
2054,116,87
2054,117,54
2054,118,33
2054,119,20
2055,0,100000
2055,1,99659
2055,2,99633
2055,3,99617
2055,4,99606
2055,5,99597
2055,6,99588
2055,7,99580
2055,8,99573
2055,9,99566
2055,10,99561
2055,11,99556
2055,12,99552
2055,13,99545
2055,14,99532
2055,15,99511
2055,16,99482
2055,17,99445
2055,18,99398
2055,19,99342
2055,20,99277
2055,21,99202
2055,22,99118
2055,23,99026
2055,24,98928
2055,25,98825
2055,26,98717
2055,27,98606
2055,28,98491
2055,29,98372
2055,30,98249
2055,31,98123
2055,32,97995
2055,33,97863
2055,34,97728
2055,35,97591
2055,36,97450
2055,37,97307
2055,38,97162
2055,39,97016
2055,40,96872
2055,41,96729
2055,42,96585
2055,43,96440
2055,44,96293
2055,45,96144
2055,46,95991
2055,47,95832
2055,48,95665
2055,49,95484
2055,50,95285
2055,51,95066
2055,52,94827
2055,53,94567
2055,54,94287
2055,55,93986
2055,56,93663
2055,57,93315
2055,58,92946
2055,59,92557
2055,60,92150
2055,61,91726
2055,62,91280
2055,63,90802
2055,64,90281
2055,65,89708
2055,66,89073
2055,67,88376
2055,68,87625
2055,69,86833
2055,70,86005
2055,71,85137
2055,72,84216
2055,73,83232
2055,74,82173
2055,75,81027
2055,76,79768
2055,77,78386
2055,78,76891
2055,79,75299
2055,80,73610
2055,81,71818
2055,82,69885
2055,83,67745
2055,84,65329
2055,85,62596
2055,86,59547
2055,87,56217
2055,88,52660
2055,89,48938
2055,90,45105
2055,91,41213
2055,92,37308
2055,93,33431
2055,94,29623
2055,95,25923
2055,96,22407
2055,97,19135
2055,98,16155
2055,99,13498
2055,100,11176
2055,101,9163
2055,102,7437
2055,103,5971
2055,104,4740
2055,105,3717
2055,106,2878
2055,107,2198
2055,108,1654
2055,109,1226
2055,110,894
2055,111,641
2055,112,451
2055,113,311
2055,114,210
2055,115,139
2055,116,89
2055,117,56
2055,118,34
2055,119,20
2056,0,100000
2056,1,99665
2056,2,99639
2056,3,99623
2056,4,99612
2056,5,99603
2056,6,99595
2056,7,99587
2056,8,99579
2056,9,99573
2056,10,99568
2056,11,99563
2056,12,99559
2056,13,99552
2056,14,99539
2056,15,99519
2056,16,99490
2056,17,99453
2056,18,99406
2056,19,99351
2056,20,99286
2056,21,99212
2056,22,99128
2056,23,99037
2056,24,98939
2056,25,98837
2056,26,98731
2056,27,98620
2056,28,98506
2056,29,98388
2056,30,98266
2056,31,98141
2056,32,98013
2056,33,97882
2056,34,97749
2056,35,97612
2056,36,97473
2056,37,97330
2056,38,97186
2056,39,97042
2056,40,96900
2056,41,96757
2056,42,96614
2056,43,96471
2056,44,96325
2056,45,96177
2056,46,96025
2056,47,95868
2056,48,95702
2056,49,95522
2056,50,95325
2056,51,95108
2056,52,94871
2056,53,94613
2056,54,94335
2056,55,94036
2056,56,93715
2056,57,93371
2056,58,93004
2056,59,92619
2056,60,92215
2056,61,91795
2056,62,91352
2056,63,90879
2056,64,90362
2056,65,89792
2056,66,89161
2056,67,88468
2056,68,87721
2056,69,86933
2056,70,86109
2056,71,85244
2056,72,84328
2056,73,83349
2056,74,82294
2056,75,81152
2056,76,79899
2056,77,78522
2056,78,77032
2056,79,75445
2056,80,73763
2056,81,71976
2056,82,70048
2056,83,67915
2056,84,65504
2056,85,62775
2056,86,59730
2056,87,56403
2056,88,52849
2056,89,49127
2056,90,45294
2056,91,41400
2056,92,37492
2056,93,33611
2056,94,29796
2056,95,26089
2056,96,22562
2056,97,19280
2056,98,16288
2056,99,13619
2056,100,11284
2056,101,9259
2056,102,7521
2056,103,6044
2056,104,4802
2056,105,3769
2056,106,2921
2056,107,2233
2056,108,1683
2056,109,1249
2056,110,912
2056,111,655
2056,112,461
2056,113,319
2056,114,216
2056,115,143
2056,116,92
2056,117,58
2056,118,35
2056,119,21
2057,0,100000
2057,1,99670
2057,2,99645
2057,3,99629
2057,4,99618
2057,5,99609
2057,6,99601
2057,7,99593
2057,8,99586
2057,9,99580
2057,10,99575
2057,11,99570
2057,12,99566
2057,13,99559
2057,14,99546
2057,15,99526
2057,16,99497
2057,17,99460
2057,18,99415
2057,19,99360
2057,20,99295
2057,21,99222
2057,22,99139
2057,23,99048
2057,24,98951
2057,25,98849
2057,26,98744
2057,27,98634
2057,28,98520
2057,29,98403
2057,30,98282
2057,31,98158
2057,32,98031
2057,33,97902
2057,34,97769
2057,35,97634
2057,36,97495
2057,37,97354
2057,38,97211
2057,39,97068
2057,40,96926
2057,41,96785
2057,42,96644
2057,43,96501
2057,44,96357
2057,45,96210
2057,46,96059
2057,47,95904
2057,48,95739
2057,49,95561
2057,50,95365
2057,51,95150
2057,52,94914
2057,53,94658
2057,54,94382
2057,55,94086
2057,56,93768
2057,57,93426
2057,58,93062
2057,59,92680
2057,60,92280
2057,61,91863
2057,62,91424
2057,63,90955
2057,64,90442
2057,65,89876
2057,66,89249
2057,67,88560
2057,68,87816
2057,69,87031
2057,70,86211
2057,71,85351
2057,72,84439
2057,73,83464
2057,74,82414
2057,75,81277
2057,76,80029
2057,77,78657
2057,78,77172
2057,79,75591
2057,80,73914
2057,81,72133
2057,82,70211
2057,83,68083
2057,84,65677
2057,85,62953
2057,86,59912
2057,87,56588
2057,88,53036
2057,89,49315
2057,90,45482
2057,91,41587
2057,92,37675
2057,93,33789
2057,94,29969
2057,95,26253
2057,96,22718
2057,97,19424
2057,98,16421
2057,99,13740
2057,100,11392
2057,101,9355
2057,102,7605
2057,103,6117
2057,104,4864
2057,105,3822
2057,106,2965
2057,107,2269
2057,108,1712
2057,109,1272
2057,110,930
2057,111,668
2057,112,472
2057,113,326
2057,114,221
2057,115,146
2057,116,95
2057,117,60
2057,118,37
2057,119,22
2058,0,100000
2058,1,99676
2058,2,99651
2058,3,99635
2058,4,99624
2058,5,99616
2058,6,99607
2058,7,99600
2058,8,99592
2058,9,99586
2058,10,99581
2058,11,99577
2058,12,99573
2058,13,99566
2058,14,99553
2058,15,99533
2058,16,99505
2058,17,99468
2058,18,99423
2058,19,99368
2058,20,99304
2058,21,99231
2058,22,99149
2058,23,99058
2058,24,98962
2058,25,98862
2058,26,98757
2058,27,98648
2058,28,98535
2058,29,98419
2058,30,98299
2058,31,98176
2058,32,98050
2058,33,97921
2058,34,97789
2058,35,97655
2058,36,97517
2058,37,97377
2058,38,97235
2058,39,97094
2058,40,96953
2058,41,96813
2058,42,96672
2058,43,96531
2058,44,96388
2058,45,96242
2058,46,96093
2058,47,95939
2058,48,95776
2058,49,95599
2058,50,95405
2058,51,95191
2058,52,94957
2058,53,94703
2058,54,94429
2058,55,94135
2058,56,93820
2058,57,93480
2058,58,93119
2058,59,92740
2058,60,92343
2058,61,91930
2058,62,91495
2058,63,91030
2058,64,90521
2058,65,89960
2058,66,89336
2058,67,88650
2058,68,87911
2058,69,87129
2058,70,86313
2058,71,85457
2058,72,84549
2058,73,83578
2058,74,82533
2058,75,81401
2058,76,80157
2058,77,78791
2058,78,77311
2058,79,75735
2058,80,74064
2058,81,72289
2058,82,70372
2058,83,68250
2058,84,65849
2058,85,63130
2058,86,60093
2058,87,56772
2058,88,53221
2058,89,49502
2058,90,45668
2058,91,41772
2058,92,37858
2058,93,33967
2058,94,30141
2058,95,26418
2058,96,22872
2058,97,19568
2058,98,16554
2058,99,13860
2058,100,11500
2058,101,9452
2058,102,7690
2058,103,6190
2058,104,4927
2058,105,3874
2058,106,3009
2058,107,2305
2058,108,1741
2058,109,1295
2058,110,948
2058,111,682
2058,112,482
2058,113,334
2058,114,227
2058,115,150
2058,116,97
2058,117,62
2058,118,38
2058,119,23
2059,0,100000
2059,1,99681
2059,2,99656
2059,3,99641
2059,4,99630
2059,5,99622
2059,6,99614
2059,7,99606
2059,8,99599
2059,9,99593
2059,10,99588
2059,11,99584
2059,12,99579
2059,13,99573
2059,14,99560
2059,15,99540
2059,16,99512
2059,17,99476
2059,18,99431
2059,19,99376
2059,20,99313
2059,21,99240
2059,22,99159
2059,23,99069
2059,24,98974
2059,25,98874
2059,26,98769
2059,27,98661
2059,28,98549
2059,29,98434
2059,30,98315
2059,31,98193
2059,32,98068
2059,33,97940
2059,34,97809
2059,35,97676
2059,36,97539
2059,37,97400
2059,38,97259
2059,39,97119
2059,40,96979
2059,41,96840
2059,42,96701
2059,43,96561
2059,44,96419
2059,45,96274
2059,46,96126
2059,47,95973
2059,48,95812
2059,49,95636
2059,50,95444
2059,51,95232
2059,52,95000
2059,53,94748
2059,54,94476
2059,55,94184
2059,56,93871
2059,57,93534
2059,58,93176
2059,59,92800
2059,60,92407
2059,61,91997
2059,62,91566
2059,63,91105
2059,64,90600
2059,65,90042
2059,66,89422
2059,67,88740
2059,68,88004
2059,69,87226
2059,70,86414
2059,71,85562
2059,72,84658
2059,73,83692
2059,74,82651
2059,75,81523
2059,76,80285
2059,77,78923
2059,78,77449
2059,79,75879
2059,80,74212
2059,81,72443
2059,82,70532
2059,83,68415
2059,84,66020
2059,85,63305
2059,86,60272
2059,87,56954
2059,88,53406
2059,89,49687
2059,90,45854
2059,91,41956
2059,92,38039
2059,93,34145
2059,94,30312
2059,95,26581
2059,96,23027
2059,97,19713
2059,98,16687
2059,99,13981
2059,100,11609
2059,101,9548
2059,102,7774
2059,103,6263
2059,104,4989
2059,105,3927
2059,106,3053
2059,107,2341
2059,108,1770
2059,109,1318
2059,110,966
2059,111,696
2059,112,493
2059,113,342
2059,114,232
2059,115,154
2059,116,100
2059,117,63
2059,118,39
2059,119,23
2060,0,100000
2060,1,99686
2060,2,99662
2060,3,99647
2060,4,99636
2060,5,99628
2060,6,99620
2060,7,99612
2060,8,99605
2060,9,99599
2060,10,99594
2060,11,99590
2060,12,99586
2060,13,99579
2060,14,99567
2060,15,99547
2060,16,99520
2060,17,99483
2060,18,99439
2060,19,99385
2060,20,99322
2060,21,99250
2060,22,99168
2060,23,99080
2060,24,98985
2060,25,98885
2060,26,98782
2060,27,98675
2060,28,98564
2060,29,98449
2060,30,98331
2060,31,98209
2060,32,98085
2060,33,97959
2060,34,97829
2060,35,97697
2060,36,97561
2060,37,97423
2060,38,97283
2060,39,97144
2060,40,97005
2060,41,96867
2060,42,96729
2060,43,96590
2060,44,96449
2060,45,96306
2060,46,96159
2060,47,96008
2060,48,95847
2060,49,95674
2060,50,95483
2060,51,95272
2060,52,95042
2060,53,94792
2060,54,94522
2060,55,94233
2060,56,93922
2060,57,93588
2060,58,93232
2060,59,92859
2060,60,92469
2060,61,92063
2060,62,91636
2060,63,91179
2060,64,90678
2060,65,90124
2060,66,89507
2060,67,88829
2060,68,88096
2060,69,87322
2060,70,86514
2060,71,85665
2060,72,84766
2060,73,83804
2060,74,82768
2060,75,81645
2060,76,80411
2060,77,79054
2060,78,77585
2060,79,76020
2060,80,74360
2060,81,72596
2060,82,70691
2060,83,68580
2060,84,66190
2060,85,63480
2060,86,60450
2060,87,57136
2060,88,53590
2060,89,49872
2060,90,46039
2060,91,42140
2060,92,38220
2060,93,34321
2060,94,30483
2060,95,26745
2060,96,23181
2060,97,19856
2060,98,16819
2060,99,14101
2060,100,11717
2060,101,9644
2060,102,7859
2060,103,6337
2060,104,5052
2060,105,3980
2060,106,3097
2060,107,2378
2060,108,1800
2060,109,1342
2060,110,985
2060,111,710
2060,112,503
2060,113,350
2060,114,238
2060,115,158
2060,116,103
2060,117,65
2060,118,40
2060,119,24
2061,0,100000
2061,1,99691
2061,2,99667
2061,3,99653
2061,4,99642
2061,5,99634
2061,6,99626
2061,7,99618
2061,8,99611
2061,9,99605
2061,10,99600
2061,11,99597
2061,12,99592
2061,13,99586
2061,14,99574
2061,15,99554
2061,16,99527
2061,17,99491
2061,18,99446
2061,19,99393
2061,20,99330
2061,21,99259
2061,22,99178
2061,23,99090
2061,24,98996
2061,25,98897
2061,26,98795
2061,27,98688
2061,28,98578
2061,29,98464
2061,30,98346
2061,31,98226
2061,32,98103
2061,33,97977
2061,34,97848
2061,35,97717
2061,36,97583
2061,37,97446
2061,38,97307
2061,39,97168
2061,40,97031
2061,41,96894
2061,42,96757
2061,43,96619
2061,44,96479
2061,45,96337
2061,46,96192
2061,47,96042
2061,48,95883
2061,49,95711
2061,50,95521
2061,51,95312
2061,52,95084
2061,53,94836
2061,54,94568
2061,55,94281
2061,56,93972
2061,57,93640
2061,58,93288
2061,59,92918
2061,60,92531
2061,61,92128
2061,62,91705
2061,63,91252
2061,64,90755
2061,65,90204
2061,66,89592
2061,67,88917
2061,68,88188
2061,69,87417
2061,70,86613
2061,71,85768
2061,72,84873
2061,73,83915
2061,74,82883
2061,75,81765
2061,76,80536
2061,77,79185
2061,78,77721
2061,79,76161
2061,80,74506
2061,81,72748
2061,82,70848
2061,83,68743
2061,84,66358
2061,85,63653
2061,86,60627
2061,87,57316
2061,88,53772
2061,89,50056
2061,90,46222
2061,91,42322
2061,92,38400
2061,93,34497
2061,94,30653
2061,95,26907
2061,96,23335
2061,97,20000
2061,98,16951
2061,99,14222
2061,100,11826
2061,101,9741
2061,102,7944
2061,103,6410
2061,104,5115
2061,105,4034
2061,106,3142
2061,107,2414
2061,108,1829
2061,109,1366
2061,110,1003
2061,111,725
2061,112,514
2061,113,358
2061,114,244
2061,115,163
2061,116,106
2061,117,67
2061,118,42
2061,119,25
2062,0,100000
2062,1,99696
2062,2,99672
2062,3,99658
2062,4,99648
2062,5,99639
2062,6,99632
2062,7,99624
2062,8,99617
2062,9,99611
2062,10,99607
2062,11,99603
2062,12,99599
2062,13,99592
2062,14,99581
2062,15,99561
2062,16,99534
2062,17,99498
2062,18,99454
2062,19,99401
2062,20,99339
2062,21,99268
2062,22,99188
2062,23,99100
2062,24,99007
2062,25,98909
2062,26,98807
2062,27,98701
2062,28,98592
2062,29,98479
2062,30,98362
2062,31,98243
2062,32,98120
2062,33,97995
2062,34,97868
2062,35,97737
2062,36,97604
2062,37,97468
2062,38,97330
2062,39,97193
2062,40,97057
2062,41,96921
2062,42,96785
2062,43,96648
2062,44,96509
2062,45,96368
2062,46,96224
2062,47,96076
2062,48,95918
2062,49,95747
2062,50,95559
2062,51,95352
2062,52,95125
2062,53,94879
2062,54,94613
2062,55,94328
2062,56,94022
2062,57,93693
2062,58,93343
2062,59,92976
2062,60,92592
2062,61,92193
2062,62,91774
2062,63,91324
2062,64,90831
2062,65,90285
2062,66,89676
2062,67,89004
2062,68,88279
2062,69,87512
2062,70,86711
2062,71,85870
2062,72,84979
2062,73,84025
2062,74,82998
2062,75,81884
2062,76,80660
2062,77,79314
2062,78,77855
2062,79,76301
2062,80,74651
2062,81,72899
2062,82,71005
2062,83,68905
2062,84,66525
2062,85,63824
2062,86,60803
2062,87,57495
2062,88,53954
2062,89,50238
2062,90,46405
2062,91,42504
2062,92,38579
2062,93,34672
2062,94,30823
2062,95,27070
2062,96,23489
2062,97,20143
2062,98,17084
2062,99,14342
2062,100,11934
2062,101,9837
2062,102,8029
2062,103,6484
2062,104,5179
2062,105,4088
2062,106,3186
2062,107,2451
2062,108,1859
2062,109,1390
2062,110,1022
2062,111,739
2062,112,525
2062,113,366
2062,114,250
2062,115,167
2062,116,109
2062,117,69
2062,118,43
2062,119,26
2063,0,100000
2063,1,99701
2063,2,99678
2063,3,99664
2063,4,99653
2063,5,99645
2063,6,99637
2063,7,99630
2063,8,99623
2063,9,99618
2063,10,99613
2063,11,99609
2063,12,99605
2063,13,99599
2063,14,99587
2063,15,99568
2063,16,99541
2063,17,99505
2063,18,99461
2063,19,99409
2063,20,99347
2063,21,99277
2063,22,99197
2063,23,99110
2063,24,99017
2063,25,98920
2063,26,98819
2063,27,98714
2063,28,98605
2063,29,98493
2063,30,98377
2063,31,98259
2063,32,98138
2063,33,98014
2063,34,97887
2063,35,97757
2063,36,97625
2063,37,97490
2063,38,97353
2063,39,97217
2063,40,97082
2063,41,96947
2063,42,96812
2063,43,96676
2063,44,96539
2063,45,96399
2063,46,96257
2063,47,96109
2063,48,95953
2063,49,95783
2063,50,95597
2063,51,95392
2063,52,95167
2063,53,94922
2063,54,94658
2063,55,94375
2063,56,94071
2063,57,93745
2063,58,93398
2063,59,93033
2063,60,92653
2063,61,92258
2063,62,91842
2063,63,91396
2063,64,90907
2063,65,90364
2063,66,89758
2063,67,89091
2063,68,88368
2063,69,87605
2063,70,86808
2063,71,85971
2063,72,85084
2063,73,84135
2063,74,83112
2063,75,82003
2063,76,80783
2063,77,79442
2063,78,77988
2063,79,76439
2063,80,74795
2063,81,73048
2063,82,71160
2063,83,69065
2063,84,66691
2063,85,63995
2063,86,60978
2063,87,57673
2063,88,54134
2063,89,50420
2063,90,46587
2063,91,42685
2063,92,38758
2063,93,34847
2063,94,30992
2063,95,27232
2063,96,23642
2063,97,20286
2063,98,17216
2063,99,14463
2063,100,12043
2063,101,9934
2063,102,8114
2063,103,6558
2063,104,5242
2063,105,4141
2063,106,3231
2063,107,2488
2063,108,1889
2063,109,1414
2063,110,1041
2063,111,754
2063,112,536
2063,113,374
2063,114,256
2063,115,171
2063,116,112
2063,117,71
2063,118,44
2063,119,27
2064,0,100000
2064,1,99706
2064,2,99683
2064,3,99669
2064,4,99659
2064,5,99651
2064,6,99643
2064,7,99636
2064,8,99629
2064,9,99623
2064,10,99619
2064,11,99615
2064,12,99611
2064,13,99605
2064,14,99593
2064,15,99575
2064,16,99547
2064,17,99512
2064,18,99469
2064,19,99417
2064,20,99355
2064,21,99285
2064,22,99206
2064,23,99120
2064,24,99028
2064,25,98931
2064,26,98831
2064,27,98727
2064,28,98619
2064,29,98507
2064,30,98393
2064,31,98275
2064,32,98155
2064,33,98031
2064,34,97906
2064,35,97777
2064,36,97646
2064,37,97512
2064,38,97376
2064,39,97241
2064,40,97107
2064,41,96973
2064,42,96839
2064,43,96705
2064,44,96569
2064,45,96430
2064,46,96288
2064,47,96142
2064,48,95987
2064,49,95819
2064,50,95634
2064,51,95431
2064,52,95207
2064,53,94964
2064,54,94702
2064,55,94422
2064,56,94120
2064,57,93796
2064,58,93452
2064,59,93090
2064,60,92713
2064,61,92321
2064,62,91909
2064,63,91467
2064,64,90982
2064,65,90442
2064,66,89841
2064,67,89176
2064,68,88457
2064,69,87698
2064,70,86904
2064,71,86071
2064,72,85188
2064,73,84243
2064,74,83225
2064,75,82120
2064,76,80905
2064,77,79569
2064,78,78120
2064,79,76577
2064,80,74938
2064,81,73196
2064,82,71313
2064,83,69224
2064,84,66855
2064,85,64164
2064,86,61151
2064,87,57849
2064,88,54313
2064,89,50600
2064,90,46768
2064,91,42865
2064,92,38935
2064,93,35021
2064,94,31160
2064,95,27393
2064,96,23794
2064,97,20429
2064,98,17347
2064,99,14583
2064,100,12151
2064,101,10031
2064,102,8199
2064,103,6632
2064,104,5306
2064,105,4196
2064,106,3277
2064,107,2526
2064,108,1920
2064,109,1438
2064,110,1060
2064,111,769
2064,112,547
2064,113,383
2064,114,262
2064,115,176
2064,116,115
2064,117,73
