name,sex,number_living
Adaiah,m,93.36981
Adaija,f,33.73682
Adaijah,f,81.37566
Adailyn,f,15.91072
Adain,m,332.38304
Adair,f,1172.24395
Adair,m,1506.86083
Adaira,f,194.62816
Adaire,f,49.55665
Adairis,f,4.96725
Adaisha,f,117.96599
Adaisia,f,6.94505
Adaiya,f,20.91582
Adaiyah,f,14.92435
Adaja,f,99.19696
Adajah,f,76.42583
Adajames,f,11.9403
Adajane,f,18.931919999999998
Adaku,f,6.87092
Adal,m,368.69264
Adala,f,0.7358
Adalade,f,4.9708000000000006
Adalae,f,242.66312
Adalai,f,139.26121
Adalaide,f,327.08198
Adalaina,f,6.962479999999999
Adalaine,f,5.96868
Adalay,f,187.96461
Adalaya,f,150.26276
Adalayah,f,37.84633
Adalayde,f,12.92463
Adalayna,f,5.96784
Adalbert,m,11.968969999999999
Adalberto,m,4241.65153
Adale,f,9.839649999999999
Adalea,f,92.52574
Adaleah,f,156.19699
Adalee,f,3653.30098
Adaleen,f,104.87769
Adaleena,f,99.46798
Adalei,f,198.92964999999998
Adaleia,f,39.8204
Adaleigh,f,1540.9469
Adaleigha,f,8.0
Adaleine,f,42.84402
Adalen,f,43.74481
Adalena,f,525.16172
Adalene,f,473.12953999999996
Adalet,f,45.90385
Adaleth,f,7.0
Adaley,f,361.13782
Adaleya,f,85.60299
Adaleyza,f,79.63478
Adalhi,f,4.9472
Adali,f,596.4761
Adali,m,23.61426
Adalia,f,2085.9927900000002
Adaliah,f,251.68277999999998
Adalicia,f,49.72152
Adalid,f,10.93035
Adalid,m,129.56659
Adalida,f,190.98975
Adalie,f,2044.90093
Adaliene,f,35.83018
Adalin,f,425.66629
Adalina,f,1831.48772
Adalind,f,706.3362999999999
Adalinda,f,9.89885
Adaline,f,12390.14065
Adalinn,f,84.56742
Adalinna,f,4.97205
Adalinne,f,4.9716
Adalis,f,210.4081
Adalisa,f,5.92212
Adalise,f,69.63771
Adalisse,f,4.9704
Adalius,m,8.93187
Adaliya,f,23.90796
Adaliyah,f,59.739959999999996
Adaliz,f,334.65942
Adalize,f,5.9649600000000005
Adallyn,f,50.74418
Adaly,f,827.41157
Adalya,f,9.939599999999999
Adalye,f,9.94155
Adalyn,f,26625.70065
Adalyna,f,151.27535
Adalynd,f,92.49199
Adalyne,f,792.76697
Adalynn,f,28320.27555
Adalynna,f,4.9726
Adalynne,f,1040.35197
Adalynnrose,f,4.9748
Adalys,f,39.74632
Adalyse,f,16.91144
Adam,f,1992.5111
Adam,m,539911.62014
Adama,f,593.05672
Adama,m,392.97354
Adamae,f,84.93587
Adamari,f,1955.367
Adamarie,f,165.9705
Adamaris,f,3080.81008
Adamariz,f,220.53423
Adamary,f,654.59087
Adamarys,f,204.57766
Adamina,f,26.84591
Adamjames,m,4.96645
Adamm,m,5.80068
Adamma,f,4.8739
Adammichael,m,5.847239999999999
Adamo,m,15.68994
Adams,m,987.9889499999999
Adan,f,129.01219
Adan,m,28336.70454
Adana,f,238.71063
Adaneli,f,10.93269
Adanelly,f,32.8025
Adanely,f,105.38286
Adanis,m,4.97
Adanna,f,615.72802
Adannaya,f,53.744839999999996
Adante,m,168.12401
Adanya,f,191.80029
Adaobi,f,40.66636
Adaora,f,263.45453
Adar,f,51.68698
Adar,m,88.35643999999999
Adara,f,2169.38515
Adarah,f,52.702369999999995
Adari,m,9.95465
Adaria,f,116.07471
Adarian,m,242.79325
Adarien,m,19.8282
Adarion,m,37.703630000000004
Adarious,m,28.68011
Adarius,m,1263.74959
Adarrion,m,4.96645
Adarrius,m,95.842
Adarryl,m,55.06554
Adarryll,m,27.35753
Adarsh,m,580.36694
Adaryl,m,9.526150000000001
Adaryll,m,40.84827
Adasha,f,112.97275
Adashia,f,19.84728
Adasia,f,227.22243
Adason,f,4.96965
Adason,m,4.96095
Adassa,f,59.70019
Adassah,f,10.94642
Adasyn,f,187.85261
Adasynn,f,4.96865
Adau,f,10.94036
Adaugo,f,68.59082
Adaure,f,4.9716
Adavia,f,4.96965
Adavion,m,15.85356
Adaya,f,975.54937
Adayah,f,259.56423
Adayla,f,62.63175
Adaysha,f,60.52064
Adayshia,f,18.82625
Adaysia,f,21.830199999999998
Adbeel,m,4.96215
Adbiel,m,15.88676
Add,m,23.319679999999998
Adda,f,171.31547
Addae,m,11.960519999999999
Addah,f,0.1033
Addai,m,51.6576
Addalee,f,242.7196
Addaleigh,f,111.41685
Addaley,f,43.75016
Addalia,f,4.97635
Addalie,f,135.22263
Addalin,f,20.885019999999997
Addalina,f,9.945
Addaline,f,226.82479
Addallee,f,9.94365
Addaly,f,4.97205
Addalyn,f,2760.10788
Addalyne,f,121.35777999999999
Addalynn,f,2070.13004
Addalynne,f,136.27113
Addam,m,722.70728
Addan,m,20.8221
Addasyn,f,112.31569
Addax,m,4.96875
Addelaide,f,12.92821
Addelin,f,21.86638
Addelina,f,25.85195
Addeline,f,479.81192
Addell,f,1.5872899999999999
Addelyn,f,2395.93361
Addelyne,f,26.85267
Addelynn,f,803.67513
Addelynne,f,37.78084
Adden,m,113.15527
Adderly,m,10.69234
Addeson,f,9.93495
Addesyn,f,17.88595
Addey,f,10.92476
Addi,f,450.85158
Addia,f,0.58914
Addiah,f,5.96868
Addicus,m,59.6397
Addicyn,f,32.802440000000004
Addie,f,16392.74468
Addie,m,159.36395
Addiel,m,135.13169
Addielynn,f,22.8673
Addiemae,f,11.04362
Addieson,f,14.9132
Addilee,f,241.75169
Addileigh,f,70.63851
Addiley,f,29.82592
Addiline,f,40.77626
Addilyn,f,8808.74542
Addilyn,m,4.96645
Addilyna,f,4.9726
Addilyne,f,84.55501
Addilynn,f,4017.22001
Addilynne,f,141.24442
Addine,f,1.66255
Addington,f,9.94225
Addington,m,7.94536
Addis,f,74.89039
Addis,m,262.54153
Addisan,f,15.898800000000001
Addisen,f,1182.52008
Addisen,m,5.94864
Addisin,f,34.79681
Addison,f,138126.22712
Addison,m,11217.598
Addisson,f,90.44094
Addiston,f,4.96965
Addisun,f,15.90726
Addisyn,f,9561.09258
Addisynn,f,238.68643
Addix,m,9.932400000000001
Addle,f,0.24209999999999998
Addlee,f,34.81205
Addleigh,f,13.92592
Addler,m,4.9719
Addley,f,267.62394
Addlie,f,5.96448
Addlyn,f,38.819919999999996
Addlynn,f,38.818889999999996
Addonis,m,33.79468
Addox,m,5.0
Addriana,f,4.9639
Addrianna,f,15.84745
Addrienne,f,14.70372
Addsion,f,4.96865
Addy,f,1385.54624
Addy,m,21.67097
Addylan,f,9.9421
Addylen,f,5.9649600000000005
Addylin,f,139.28987
Addyline,f,34.80819
Addylyn,f,51.70848
Addylynn,f,104.4688
Addysan,f,46.70966
Addysen,f,1100.25405
Addysin,f,122.27133
Addysn,f,5.96358
Addyson,f,16274.82348
Addyson,m,32.730579999999996
Addysun,f,12.919889999999999
Addysyn,f,132.21598
Ade,f,24.88433
Ade,m,333.13555
Adea,f,162.9219
Adean,f,41.494119999999995
Adean,m,22.82895
Adeana,f,182.57489
Adeanna,f,4.88465
Adebayo,m,127.48545
Adebisi,f,9.87245
Adebola,f,44.50722
Adebola,m,9.7224
Adebowale,m,23.39299
Adecyn,f,27.84832
Adedamola,m,147.74493999999999
Adedayo,m,66.26322
Adedeji,m,59.27898
Adedotun,m,4.96215
Adedoyin,f,16.8652
Adedoyin,m,4.96645
Adee,f,5.9607
Adeeb,m,288.12369
Adeeba,f,31.79038
Adeel,m,371.20417
Adeem,m,4.887449999999999
Adeen,m,10.928
Adeena,f,437.01295
Adeeva,f,4.9732
Adefolarin,m,18.87638
Adein,m,46.69285
Adeja,f,121.96612999999999
Adejah,f,29.7757
Adekemi,f,4.95225
Adekunle,m,80.62308
Adel,f,921.41487
Adel,m,1367.02918
Adela,f,9863.8128
Adelade,f,56.66442
Adelae,f,190.88635
Adelah,f,4.97115
Adelai,f,239.63355
Adelaid,f,0.49095
Adelaida,f,2478.89316
Adelaide,f,20494.07121
Adelaido,m,127.77216
Adelaina,f,25.88178
Adelaine,f,504.41549
Adelais,f,21.87655
Adelane,f,4.96965
Adelani,f,23.91055
Adelany,f,5.97162
Adelard,m,72.58208
Adelay,f,65.66564
Adelaya,f,26.88917
Adelayda,f,41.755630000000004
Adelayde,f,85.54626999999999
Adelayne,f,5.96358
Adelbert,m,792.99656
Adele,f,21326.30846
Adele,m,0.15596
Adelea,f,5.96646
Adelean,f,0.1033
Adelee,f,101.52342
Adeleen,f,4.9716
Adelei,f,111.34774
Adeleigh,f,177.04579
Adeleine,f,393.80532
Adeleke,m,4.9384
Adelen,f,6.96024
Adelena,f,312.93361
Adelene,f,659.75952
Adeley,f,35.827529999999996
Adelfa,f,204.5368
Adelfina,f,4.96488
Adelfo,m,62.18016
Adelheid,f,155.21443
Adelheide,f,4.9739
Adeli,f,73.54599
Adelia,f,3008.62123
Adeliah,f,28.86677
Adelice,f,4.9704
Adelicia,f,48.594860000000004
Adelie,f,618.6171499999999
Adeliene,f,7.95712
Adelilah,f,16.9455
Adelin,f,642.5117
Adelina,f,12028.90713
Adelinah,f,10.93578
Adelind,f,63.64551
Adeline,f,45826.49183
Adeline,m,12.728839999999998
Adelinn,f,28.84011
Adelinne,f,60.70093
Adelino,m,16.47791
Adelis,f,91.44569
Adelisa,f,195.76488
Adelise,f,223.76302
Adelita,f,1684.6531
Adeliz,f,100.39261
Adeliza,f,15.914480000000001
Adell,f,2394.07304
Adell,m,539.85644
Adella,f,2963.56822
Adelle,f,3514.8277
Adellia,f,4.96865
Adelline,f,17.90036
Adellyn,f,93.49785
Adellynn,f,10.93768
Adelma,f,17.08957
Adelmira,f,22.05544
Adelmo,m,5.81907
Adelola,f,5.97162
Adelore,m,0.0504
Adelphia,f,1.3423699999999998
Adelso,m,11.95625
Adely,f,181.93027
Adelya,f,10.93983
Adelyn,f,20380.33589
Adelyn,m,5.958360000000001
Adelyna,f,164.16203
Adelynd,f,5.9671199999999995
Adelyne,f,911.8478299999999
Adelynn,f,12756.76065
Adelynna,f,10.941279999999999
Adelynne,f,793.59897
Adelys,f,4.97005
Adelyse,f,4.9732
Adem,m,1105.98753
Ademar,m,10.928360000000001
Ademide,f,21.88399
Ademide,m,103.37951
Ademir,m,30.77532
Ademola,m,147.70278
Aden,f,619.6519
Aden,m,20580.85766
Adena,f,1547.33474
Adene,f,21.24588
Adenike,f,226.49688
Adeniyi,m,24.4874
Adenn,m,11.91186
Adeola,f,395.10344
Adeola,m,42.56805
Adeolu,m,22.82836
Adeoluwa,m,78.41462
Adeon,m,5.95116
Ader,f,19.42787
Adera,f,9.9284
Aderemi,m,5.95728
Aderinsola,f,61.69684
Adero,f,4.8944
Aderonke,f,22.504089999999998
Aderyn,f,33.78574
Adesewa,f,48.77053
Adesh,m,22.75498
Adesha,f,4.9351
Adesina,f,4.88465
Adesire,f,32.826299999999996
Adesola,f,39.75976
Adessa,f,432.8712
Adesuwa,f,134.79777
Adetayo,m,11.8409
Adetokunbo,f,4.8944
Adetokunbo,m,101.4308
Adetola,m,9.86515
Adeva,f,4.93845
Adewale,m,188.03701999999998
Adexe,m,4.97
Adey,f,19.897199999999998
Adeya,f,157.40956
Adeyemi,f,9.9739
Adeyemi,m,133.57067
Adeyinka,f,4.899
Adeyinka,m,4.78615
Adger,m,20.37566
Adgie,f,1.0301200000000001
Adgie,m,2.13985
Adham,m,850.47533
Adhan,m,15.94736
Adhara,f,300.13315
Adharsh,m,15.869250000000001
Adharv,m,81.60018
Adhav,m,40.71173
Adheesh,m,10.92605
Adhem,m,10.918230000000001
Adhemar,m,35.47004
Adhira,f,304.47135
Adhiraj,m,37.785470000000004
Adhiran,m,22.9078
Adhithi,f,42.74782
Adhithya,m,5.9568
Adhitya,m,16.87098
Adhiyan,m,22.91828
Adhley,f,6.89374
Adhrit,m,383.58399000000003
Adhrith,m,77.536
Adhvaith,m,63.57678
Adhvay,m,18.88538
Adhvik,m,394.53722
Adhvika,f,79.60885999999999
Adhya,f,477.47400999999996
Adhyan,m,31.83083
Adi,f,877.11336
Adi,m,684.75047
Adia,f,2843.14283
Adiah,f,154.99729
Adiam,f,17.83203
Adian,m,1153.25167
Adiana,f,337.61211
Adianey,f,14.91714
Adianez,f,64.53533
Adianna,f,258.3583
Adib,m,262.81106
Adiba,f,163.02103
Adidas,m,15.54379
Adidev,m,4.9677500000000006
Adie,f,96.54346
Adie,m,4.45957
Adiel,f,112.27472
Adiel,m,2409.47463
Adiela,f,43.79142
Adiella,f,64.65747
Adielle,f,19.8854
Adien,m,465.64625
Adijah,f,5.93334
Adika,m,12.43237
Adikus,m,4.9643999999999995
Adil,m,1409.38048
Adila,f,70.63681
Adilah,f,23.471919999999997
Adilee,f,264.53761
Adileigh,f,36.79012
Adilen,f,79.50785
Adilena,f,37.78327
Adilene,f,6150.38657
Adilene,m,6.88058
Adileni,f,61.57433
Adilenne,f,199.56247
Adileny,f,78.53043
Adiley,f,27.8492
Adilia,f,29.54515
Adiline,f,46.76858
Adilson,m,67.3216
Adilyn,f,2254.29896
Adilyne,f,74.61409
Adilynn,f,2944.26145
Adilynne,f,143.21055
Adin,f,85.42658
Adin,m,2950.78252
Adina,f,6562.34166
Adinah,f,88.30327
Adine,f,139.14237
Adino,m,5.0
Adior,f,10.97635
Adir,m,285.79584
Adira,f,1390.93593
Adirah,f,34.8499
Adis,f,0.3994
Adis,m,224.87091
Adisa,f,109.24549999999999
Adisa,m,78.04542000000001
Adisen,f,178.85039
Adish,m,5.95974
Adison,f,3173.87417
Adison,m,632.78344
Adisson,f,86.44928
Adisson,m,4.9593
Adisyn,f,1110.09083
Adisynn,f,83.50479
Adisynne,f,49.68913
Adit,m,278.47557
Adith,m,163.84592
Adithi,f,430.45002999999997
Adithri,f,28.83884
Adithya,m,614.85524
Aditi,f,3460.7462
Aditri,f,217.81614
Aditya,f,4.9652
Aditya,m,5117.0874
Adiv,m,43.72648
Adiva,f,122.24028
Adiya,f,218.74761999999998
Adiyah,f,81.51117
Adiyan,m,41.76263
Adiyat,m,5.9625
Adja,f,204.71013
Adji,f,4.9639
Adjoa,f,97.19044
Adjua,f,4.9472
Adlai,f,80.50453999999999
Adlai,m,507.67411
Adlan,m,9.9359
Adlar,m,4.964
Adlea,f,4.9704
Adlean,f,65.65908
Adlee,f,985.5196699999999
Adlei,f,14.914719999999999
Adleigh,f,1253.27847
Adlemi,f,20.86075
Adlen,f,22.859939999999998
Adlena,f,6.35264
Adlene,f,60.397040000000004
Adler,f,327.24417
Adler,m,2987.82946
Adley,f,4980.66639
Adley,m,432.70110999999997
Adlia,m,5.286840000000001
Adlie,f,67.65437
Adlih,f,24.84095
Adlin,f,66.47334
Adlina,f,4.9663
Adline,f,314.77024
Adly,f,23.86189
Adly,m,4.96875
Adlyn,f,168.03438
Adlynn,f,114.35175
Adma,m,22.24365
Admir,m,208.80792
Admiral,m,78.72277
Admire,f,124.37656
Admire,m,33.79011
Adn,f,4.9704
Adna,f,492.26018
Adna,m,0.5724
Adnaan,m,63.54081
Adnan,m,2611.16277
Adnel,m,4.96095
Adner,m,11.90574
Adniel,m,14.895900000000001
Adnrea,f,4.91205
Adnrew,m,37.78257
Ado,m,2.90399
Adolf,m,413.53544
Adolfo,f,9.836400000000001
Adolfo,m,13982.49065
Adolin,m,25.90218
Adoline,f,1.64099
Adolph,f,3.65999
Adolph,m,5660.0618
Adolpha,f,0.1397
Adolphe,m,47.49039
Adolphine,f,0.46562
Adolpho,m,169.18734
Adolphus,m,1987.01133
Adom,m,234.87586
Adomas,m,5.9568
Adon,m,864.16389
Adona,f,50.16138
Adonai,f,205.82051
Adonai,m,970.12658
Adonay,m,481.96482
Adoncia,f,4.968
Adones,m,4.9082
Adoni,m,135.89589
Adonia,f,334.14897
Adoniah,f,39.77393
Adoniah,m,41.71266
Adonias,m,253.37912
Adonica,f,366.42941
Adonijah,f,25.80472
Adonijah,m,440.07927
Adoniram,m,64.59462
Adonis,f,93.79821
Adonis,m,16082.56917
Adoniyah,f,11.9732
Adoniyah,m,5.95974
Adoniz,m,14.8782
Adonna,f,562.00196
Adonnis,m,596.57856
Adontae,m,6.94302
Adonte,m,169.38215
Adonus,m,68.76317
Adony,m,20.79805
Adonya,f,13.907399999999999
Adonys,m,207.97726
Ador,f,16.94367
Ador,m,7.95504
Adora,f,2032.68583
Adorabella,f,34.79858
Adorable,f,20.88557
Adorae,f,4.9708000000000006
Adorah,f,44.78082
Adoraim,m,11.921520000000001
Adore,f,739.71092
Adore,m,37.7862
Adoree,f,71.55488
Adoree,m,29.8167
Adori,f,12.930579999999999
Adoria,f,105.57218
Adorian,m,128.09123
Adorion,m,5.9556000000000004
Adorn,f,4.6665
Adra,f,404.427
Adrain,f,542.16895
Adrain,m,3581.75932
Adraine,f,209.44588
Adraine,m,4.79425
Adrainne,f,12.590620000000001
Adran,m,30.963289999999997
Adraya,f,33.80806
Adre,m,5.72298
Adrea,f,717.4292399999999
Adream,f,144.30752
Adream,m,16.89385
Adrean,f,399.95419
Adrean,m,774.41648
Adreana,f,936.17393
Adreann,f,6.87092
Adreanna,f,1550.89145
Adreanne,f,106.91622
Adreauna,f,4.96075
Adree,f,30.751559999999998
Adreena,f,110.12479
Adreian,m,20.80825
Adrein,m,55.44
Adreina,f,10.85503
Adreinne,f,14.7521
Adrell,m,4.78615
Adren,m,286.38726
Adrena,f,486.42624
Adrene,f,32.4476
Adreon,m,34.67007
Adreona,f,105.11869
Adreonna,f,174.61893
Adrew,m,29.93758
Adrey,f,4.9716
Adreyan,m,96.06815
Adreyona,f,4.9663
Adri,f,233.26832
Adri,m,32.815560000000005
Adria,f,6012.11152
Adria,m,6.7785899999999994
Adriaan,m,97.0729
Adriah,f,46.6999
Adriahna,f,73.48907
Adrial,m,40.7209
Adrialis,f,7.95208
Adrialys,f,20.87456
Adriam,m,4.927099999999999
Adrian,f,14810.92373
Adrian,m,246669.57402
Adriana,f,92085.98886
Adriana,m,393.39164999999997
Adrianah,f,243.3803
Adriane,f,5931.08516
Adriane,m,268.35492
Adrianjames,m,10.917750000000002
Adriann,f,930.43895
Adriann,m,129.95967
Adrianna,f,46567.11989
Adrianna,m,22.69984
Adriannah,f,280.98495
Adrianne,f,12696.35816
Adrianne,m,30.342979999999997
Adrianno,m,7.94168
Adrianny,f,35.77664
Adriano,m,2308.1694899999998
Adrianos,m,5.96628
Adrianpaul,m,6.89794
Adriany,f,4.9726
Adriauna,f,246.16486
Adriaunna,f,52.56721
Adric,m,449.52592
Adrick,m,219.90567
Adrie,f,239.30951
Adriean,m,17.8662
Adrieana,f,119.89603
Adrieanna,f,359.50212
Adrieanne,f,15.66734
Adriel,f,1037.20216
Adriel,m,23073.02131
Adriela,f,53.75014
Adriell,m,89.3925
Adriella,f,192.02026999999998
Adrielle,f,1072.55611
Adrielly,f,27.91959
Adrielys,f,17.9358
Adrien,f,1361.03924
Adrien,m,8476.02518
Adriena,f,133.46097
Adriene,f,2274.73295
Adriene,m,59.82734
Adrienn,f,26.57563
Adrienn,m,6.9482
Adrienna,f,783.17704
Adrienne,f,62377.65245
Adrienne,m,388.3338
Adriennie,f,4.79955
Adrieonna,f,4.968
Adrihana,f,4.9692
Adrihanna,f,21.865409999999997
Adrija,f,60.708960000000005
Adrijan,m,10.928270000000001
Adrijana,f,84.55485
Adrik,m,493.20972
Adrika,f,52.74661
Adrin,f,11.73994
Adrin,m,342.99384
Adrina,f,1539.93302
Adrine,f,55.64205
Adrine,m,4.8497
Adrinna,f,34.77003
Adrinne,f,63.66343
Adrion,m,724.69566
Adriona,f,287.69088
Adrionna,f,902.30995
Adris,m,42.7879
Adrit,m,31.8471
Adrita,f,68.60994
Adrith,m,40.7397
Adriti,f,10.96712
Adriunna,f,4.9663
Adrius,m,45.78115
Adriyan,m,54.622350000000004
Adriyana,f,167.89908
Adriyanna,f,197.73773
Adriyel,m,34.76063
Adron,m,637.04344
Adry,f,4.96965
Adryan,f,187.50827
Adryan,m,1295.45118
Adryana,f,551.1991399999999
Adryanah,f,4.968
Adryann,f,4.96725
Adryanna,f,704.17542
Adryauna,f,4.9692
Adryel,m,141.09843
Adryen,m,111.20956
Adryian,m,4.96585
Adryn,f,5.96448
Adryn,m,25.80883
Adryon,m,14.884450000000001
Adryonna,f,4.9652
Adulfo,m,4.887449999999999
Adut,f,49.71123
Advait,m,638.74991
Advaita,f,79.60135
Advaith,m,923.09595
Advaitha,f,16.94642
Advaithreddy,m,11.92941
Advay,m,479.73349
Advik,m,1189.61483
Advika,f,700.29167
Advikreddy,m,9.93585
Advit,m,162.0221
Advita,f,49.71622
Advith,m,240.59856000000002
Advitha,f,40.81231
Adwaith,m,22.85115
Adwik,m,4.9671
Adwin,m,60.57049
Adwit,m,4.96645
Adwita,f,58.64969
Adwitiya,f,4.97115
Adwoa,f,204.98563
Ady,f,155.02054
Adya,f,406.77794
Adyaan,m,5.95902
Adyah,m,13.91425
Adyan,m,496.70427
Adyanna,f,10.92988
Adyant,m,60.6564
Adyen,m,99.29928
Adylan,f,27.8382
Adylee,f,79.57972
Adyleigh,f,5.96538
Adylen,f,34.80123
Adylene,f,348.75518999999997
Adylenne,f,12.92376
Adylin,f,147.16819999999998
Adylina,f,11.93552
Adyline,f,153.17441
Adylinn,f,10.93597
Adylyn,f,34.80189
Adylynn,f,89.53657
Adym,m,4.964799999999999
Adyn,f,113.2673
Adyn,m,1368.72513
Adynn,f,16.895519999999998
Adynn,m,68.49401
Adyra,f,6.0
Adysan,f,6.95415
Adysen,f,795.07251
Adysin,f,39.75801
Adyson,f,4037.51588
Adyson,m,33.73923
Adysson,f,68.56873
Adysun,f,4.97115
Adysyn,f,31.80565
Aeda,f,4.9748
Aedan,f,42.71019
Aedan,m,3713.96379
Aeddon,m,25.73461
Aeden,f,6.958559999999999
Aeden,m,1102.57403
Aedin,m,191.49318
Aedon,m,143.85724
Aedric,m,25.85125
Aedyn,f,72.55687
Aedyn,m,568.79971
Aegan,m,11.9299
Aegis,m,5.9625
Aegon,m,17.93005
Aehlani,f,5.96976
Aeiden,m,9.92285
Aeiress,f,34.84146
Aeisha,f,260.80026
Aeja,f,47.61748
Aela,f,519.4173499999999
Aelan,f,5.95956
Aelani,f,33.82141
Aeleen,f,14.9046
Aelia,f,88.66955
Aeliana,f,188.10039
Aelianna,f,12.96248
Aelicia,f,5.90424
Aelin,f,176.31468
Aelina,f,14.95115
Aelisa,f,4.8896
Aelish,f,37.79926
Aelita,f,78.65365
Aelius,m,10.9719
Aella,f,430.97936
Aelred,m,4.29793
Aelyn,f,185.98194
Aelynn,f,38.791579999999996
Aemelia,f,20.89001
Aemilia,f,167.08038
Aemon,m,121.22973999999999
Aenea,f,16.93117
Aeneas,m,429.1866
Aengus,m,183.61992
Aeon,f,70.53229999999999
Aeon,m,141.0159
Aeona,f,6.95415
Aeowyn,f,21.86629
Aera,f,49.81161
Aerabella,f,273.41684
Aeralyn,f,89.47124
Aeralynn,f,36.77793
Aeri,f,17.90588
Aerial,f,1955.03153
Aerial,m,5.85618
Aerian,f,4.9708000000000006
Aerian,m,4.96095
Aeriana,f,401.19184
Aerianna,f,374.45816
Aeric,m,135.36453
Aerica,f,85.84792
Aerick,m,48.21517
Aericka,f,4.9472
Aerie,f,163.05163
Aeriel,f,760.11861
Aeriell,f,30.6173
Aeriella,f,46.76811
Aerielle,f,204.9273
Aeries,f,9.93665
Aerik,m,83.21078
Aerika,f,79.14217
Aerilyn,f,301.34911999999997
Aerilynn,f,65.61518
Aerin,f,888.75824
Aerin,m,15.84648
Aerion,f,23.777540000000002
Aerion,m,120.94994
Aeriona,f,45.705400000000004
Aerionna,f,122.2162
Aeris,f,1639.34131
Aeris,m,49.747020000000006
Aeriss,f,4.97205
Aerith,f,545.37943
Aerius,m,6.95016
Aermias,m,9.938749999999999
Aero,f,99.52808999999999
Aero,m,419.6119
Aerolyn,f,6.962479999999999
Aerolynn,f,50.737210000000005
Aeron,f,63.99745
Aeron,m,601.45385
Aeros,m,11.9719
Aerowyn,f,15.90513
Aeryal,f,23.833470000000002
Aeryana,f,11.92413
Aeryanna,f,17.88842
Aeryk,m,51.93069
Aeryn,f,1092.07561
Aeryn,m,23.82615
Aerynn,f,4.9732
Aeryona,f,4.96725
Aerys,f,9.9732
Aerys,m,34.82404
Aeryss,f,4.97635
Aesa,f,9.938849999999999
Aesha,f,635.143
Aeshia,f,6.90914
Aesir,m,49.72345
Aeson,m,655.83324
Aesop,m,50.66329
Aesyn,m,6.95625
Aethan,m,72.54177
Aether,m,36.83452
Aetna,f,0.88515
Aeva,f,536.83348
Aevah,f,79.57773
Aevin,m,37.74348
Aevry,f,4.9704
Aevyn,f,4.9716
Aeyden,m,12.90889
Aeyla,f,22.8765
Afa,m,4.96585
Afaan,m,5.96628
Afaf,f,51.60797
Afan,m,10.969999999999999
Afeef,m,15.90278
Afeni,f,62.30431
Aferdita,f,5.89944
Affaan,m,4.963
Affan,m,481.75835
Affie,f,11.592870000000001
Affinity,f,22.86138
Afi,f,50.57535
Afia,f,540.17672
Afif,m,14.817350000000001
Afifa,f,104.35791
Afifah,f,14.904349999999999
Afina,f,29.86757
Afiya,f,298.16293
Afiyah,f,102.58968999999999
Afnaan,f,11.941690000000001
Afnan,f,541.45758
Afnan,m,155.91937000000001
Afolabi,m,24.6573
Afomia,f,158.19468
Afomiya,f,7.0
Afonso,m,9.928049999999999
Afra,f,174.72413
Afraa,f,4.9748
Afrah,f,258.36984
Afraz,m,65.55232
Afred,m,1.8443399999999999
Afreen,f,251.34450999999999
Africa,f,998.06052
Africia,f,4.8793999999999995
Afrika,f,234.21562
Afrim,m,9.555299999999999
Afrin,f,39.79788
Afrodita,f,15.89903
Afruza,f,26.89052
Afsa,f,75.56755
Afsana,f,107.1819
Afsaneh,f,16.696640000000002
Afshan,f,40.3434
Afsheen,f,116.27104
Afsheen,m,14.5755
Afshin,m,50.061749999999996
Aftab,m,19.80591
Aftan,f,107.03882
Aften,f,100.27493
Aftin,f,59.93115
Afton,f,3990.79239
Afton,m,516.07453
Aftyn,f,234.52835
Afua,f,197.57505
Afzal,m,13.77858
Agam,f,129.27005
Agam,m,358.78257
Agambir,m,5.96052
Agamdeep,m,4.97
Agamjit,m,4.9671
Agamjot,m,85.50844000000001
Agampreet,m,4.96875
Agamveer,m,52.69634
Agamvir,m,21.86588
Agape,f,97.43366
Agape,m,40.77108
Agapita,f,107.44696
Agapito,m,1006.05252
Agaran,m,27.827
Agassi,m,5.86494
Agasthya,m,114.37109000000001
Agastya,m,984.39216
Agata,f,403.98396
Agatha,f,4315.864
Agathe,f,48.73634
Agda,f,1.32188
Agee,m,9.978190000000001
Agel,m,4.9593
Agela,f,5.89944
Ageliki,f,15.631129999999999
Agena,f,14.32305
Agent,m,4.964
Aggeliki,f,4.8477
Aggie,f,609.07283
Aggie,m,4.907959999999999
Agha,m,10.8689
Agigail,f,20.79993
Agila,f,10.68936
Agim,m,26.10533
Aginah,f,5.84868
Aglae,f,6.91383
Aglaia,f,10.9346
Agna,f,6.95961
Agneda,f,0.24209999999999998
Agnella,f,2.28519
Agnes,f,39156.45062
Agnes,m,74.07776
Agnesa,f,4.9663
Agnese,f,5.43694
Agness,f,160.00405
Agnessa,f,10.938860000000002
Agneta,f,0.1855
Agnew,m,10.223310000000001
Agni,m,4.97
Agnia,f,9.9458
Agnieszka,f,229.9373
Agnita,f,1.71343
Agniv,m,16.89195
Agnus,f,2.1549
Agostina,f,22.84724
Agostino,m,425.15340000000003
Agrim,m,32.77546
Agrima,f,12.921489999999999
Agripina,f,87.76539
Agripino,m,1.39524
Agron,m,128.46466999999998
Agueda,f,214.40398
Agusta,f,39.73202
Agusta,m,0.46543999999999996
Agustin,f,20.51866
Agustin,m,13999.97914
Agustina,f,1208.18008
Agustine,m,474.16678
